CD_SETOR,CD_SIT,NM_SIT,CD_UF,NM_UF,SIGLA_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,geometry
250750705001426,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8523547959999 -7.09860054099994, -34.8523609219999 -7.09861261799995, -34.852365012 -7.09862148599996, -34.8523705919999 -7.09863491399994, -34.8523966829999 -7.09867315799994, -34.852683 -7.09960199999995, -34.852693307 -7.09963273399995, -34.8528352019999 -7.09962639599996, -34.852862166 -7.09937040199998, -34.852924684 -7.09912542199993, -34.852980886 -7.09891256099996, -34.853050525 -7.09886261099996, -34.8543381599999 -7.09875701999994, -34.8544020329999 -7.09850265999995, -34.854383656 -7.09842007199995, -34.854360657 -7.09833281699997, -34.8543171819999 -7.09819317299997, -34.8542150399999 -7.09799201999994, -34.854115199 -7.09788586099995, -34.8530266449999 -7.09831585499995, -34.8523547959999 -7.09860054099994))"
250750705001427,2,Área Urbana de Baixa Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.87628273 -7.09252341099995, -34.8762744599999 -7.09259017099993, -34.8762511849999 -7.09276985899993, -34.876190618 -7.09294476299993, -34.876137526 -7.09309808199993, -34.875959155 -7.09367238999994, -34.875703582 -7.09431211099997, -34.875681077 -7.09446800599994, -34.8755616449999 -7.09497052099994, -34.8754426089999 -7.09557113499994, -34.8754432169999 -7.09572116499993, -34.875484405 -7.09589411399998, -34.875544535 -7.09640703199995, -34.8756498399999 -7.09670090199995, -34.8756823379999 -7.09687521299998, -34.8756853149999 -7.09689118499995, -34.8757727779999 -7.09706394699998, -34.8758837039999 -7.09731739999995, -34.8759131149999 -7.09743846199996, -34.8759193669999 -7.09755384699997, -34.875908313 -7.09768084199993, -34.8758632089999 -7.09796954899997, -34.875869952 -7.09820611199996, -34.875870232 -7.09827535699998, -34.8758995269999 -7.09836756699997, -34.8759652009999 -7.09848207799996, -34.876000795 -7.09870121299997, -34.876013321 -7.09893775299997, -34.8760081689999 -7.09909357699996, -34.8759451509999 -7.09924386399996, -34.8759167219999 -7.09936515999993, -34.8759464139999 -7.09955546599997, -34.875993084 -7.09965337599994, -34.8759885389999 -7.09995923099996, -34.875971749 -7.10009779099994, -34.875862178 -7.10017901999993, -34.8757757669999 -7.10026592699995, -34.875668618 -7.10033806399997, -34.875587991 -7.10042494799995, -34.875533387 -7.10048771499993, -34.876943 -7.10132199999993, -34.876833 -7.10177699999997, -34.876908 -7.10198599999995, -34.877043 -7.10215199999993, -34.877218 -7.10227699999996, -34.877288684 -7.10228709799998, -34.8777059079999 -7.10238972699995, -34.878458 -7.10271699999993, -34.879011336 -7.10314200199997, -34.879070003 -7.10320435199998, -34.879081065 -7.10319476899997, -34.87916516 -7.10313518499993, -34.879654278 -7.10274888699996, -34.880281058 -7.10341753599994, -34.880910463 -7.10408307299997, -34.881574735 -7.10479763299998, -34.8820115629999 -7.10543263599993, -34.882085844 -7.10554017999993, -34.882134626 -7.10561182599997, -34.8822010989999 -7.10570762499998, -34.882252808 -7.10578390999996, -34.8823487769999 -7.10592217399994, -34.8824177829999 -7.10602412599997, -34.882488737 -7.10612550999997, -34.8825464339999 -7.10621037899995, -34.882560998 -7.10623165699997, -34.882642656 -7.10635014499996, -34.882694247 -7.10642553299994, -34.882731571 -7.10647944499993, -34.882754528 -7.10651311499993, -34.882761983 -7.10652392699996, -34.882798615 -7.10657778899997, -34.882841567 -7.10663959999994, -34.882869362 -7.10667993599998, -34.882894096 -7.10671607399996, -34.8829054519999 -7.10673241599994, -34.8829334939999 -7.10677430599998, -34.8829444099999 -7.10679043199997, -34.8829502629999 -7.10679946299996, -34.882962651 -7.10681750099997, -34.883007269 -7.10688246799998, -34.883058744 -7.10695742099995, -34.8830862259999 -7.10699743699996, -34.883120866 -7.10704787499998, -34.8831890509999 -7.10714715799998, -34.883217949 -7.10718923699994, -34.883267824 -7.10726185799996, -34.883307572 -7.10731994299994, -34.883335788 -7.10736890099997, -34.8834022729999 -7.10748426699996, -34.8834436609999 -7.10755608299996, -34.8834697309999 -7.10760131999996, -34.8834917849999 -7.10763954199996, -34.883575375 -7.10777210699996, -34.88368868 -7.10798650899994, -34.883860092 -7.10833170299998, -34.883790341 -7.10841727399998, -34.8846048689999 -7.10901203599997, -34.885238659 -7.10970158699996, -34.885636892 -7.11003411199994, -34.885755591 -7.11010862899997, -34.885995301 -7.11025911299993, -34.8864080019999 -7.11055982999994, -34.8868414949999 -7.11082236499993, -34.887031637 -7.11093965499998, -34.887199887 -7.11104223899997, -34.887616921 -7.11132103599994, -34.887995562 -7.11152212699994, -34.888480009 -7.11111934799993, -34.8888213279999 -7.11074421399996, -34.888977381 -7.11057903199998, -34.889020676 -7.11054104899995, -34.889173361 -7.11038668099997, -34.88920092 -7.11032498999998, -34.889285387 -7.11024643599995, -34.889186544 -7.11015262299998, -34.889423767 -7.10988123099997, -34.8896741739999 -7.10963546199997, -34.88992458 -7.10948243499996, -34.890077606 -7.10948707199998, -34.8903141019999 -7.10960763899993, -34.891183849 -7.10979799099994, -34.891198244 -7.10962118699996, -34.8914333029999 -7.10926859799997, -34.892608599 -7.10844589099997, -34.8937447179999 -7.10785824299995, -34.89429319 -7.10727059499993, -34.895283353 -7.10589300399994, -34.895362021 -7.10575514599998, -34.895821074 -7.10464576799995, -34.8960071239999 -7.10390030499997, -34.896192029 -7.10315943199993, -34.895711406 -7.10210562299994, -34.892594538 -7.09696108999998, -34.8914274539999 -7.09385279099996, -34.886378216 -7.08797543899993, -34.880777415 -7.08129502799994, -34.8804111599999 -7.08122195999994, -34.8789250799999 -7.08110396999996, -34.8755410799999 -7.08085403999996, -34.8740409599999 -7.08080201999996, -34.873173 -7.08118496999998, -34.87233384 -7.08212600999997, -34.87158396 -7.08360398999997, -34.87142196 -7.08457400999993, -34.87163508 -7.08534602999993, -34.87250304 -7.08627302999997, -34.8737518799999 -7.08759395999994, -34.87474692 -7.08861500999996, -34.87532112 -7.08895700999994, -34.8758060399999 -7.08916400999993, -34.87609692 -7.08982100999998, -34.87631004 -7.09046603999997, -34.8764828399999 -7.09094402999995, -34.876494 -7.09144001999994, -34.87634316 -7.09231103999997, -34.87628273 -7.09252341099995))"
250750705001428,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.7973598519999 -7.15007084199993, -34.797060111 -7.15036637499998, -34.796787888 -7.15078912399997, -34.796529608 -7.15119807599996, -34.796259074 -7.15161564099998, -34.798627998 -7.15171855499995, -34.800219382 -7.15177374699994, -34.801645188 -7.15186573399995, -34.8031031899999 -7.15188413199996, -34.8053505569999 -7.15199593499995, -34.807157999 -7.15204980099998, -34.809199174 -7.15213439899998, -34.80922294 -7.15170876999997, -34.809220357 -7.15166796099993, -34.8092593699999 -7.15101825899995, -34.8093014409999 -7.15030404699996, -34.807021988 -7.15021100199993, -34.8064070299999 -7.15019404099996, -34.801818512 -7.14996942599993, -34.800341642 -7.14992476699996, -34.798831384 -7.14985982199994, -34.798750003 -7.15003776299994, -34.798594539 -7.15005741899995, -34.798450837 -7.14997889399996, -34.797980041 -7.14990073299998, -34.797522522 -7.14997261999997, -34.7973598519999 -7.15007084199993))"
250750705001429,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.854326436 -7.10127919899998, -34.8542847579999 -7.10095623099994, -34.8542832259999 -7.10076488199996, -34.8543082109999 -7.10033347499996, -34.854285021 -7.10040789199996, -34.8539472369999 -7.10042323999994, -34.8533232459999 -7.10046953499995, -34.853303 -7.10047199999997, -34.853346363 -7.10061770099998, -34.853403 -7.10080799999997, -34.853447694 -7.10093867899997, -34.853539833 -7.10120807899995, -34.853660567 -7.10132076299993, -34.853960516 -7.10130205899998, -34.854326436 -7.10127919899998))"
250750705001430,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8695479419999 -7.19241828099996, -34.8695605679999 -7.19243327799995, -34.8695865139999 -7.19245524199994, -34.8695941309999 -7.19246168999996, -34.869609587 -7.19247477299996, -34.86970167 -7.19255272299995, -34.870253045 -7.19303430199994, -34.870254846 -7.19303134399996, -34.870329032 -7.19290952799997, -34.8704703939999 -7.19276329099995, -34.870513058 -7.19269033399996, -34.8705557219999 -7.19261737599993, -34.870714321 -7.19230958299994, -34.8708212349999 -7.19214040999998, -34.8708261259999 -7.19212937099996, -34.870889162 -7.19198708999994, -34.870907953 -7.19192354299997, -34.870926744 -7.19185999599995, -34.870970541 -7.19171370899994, -34.870983415 -7.19167671199995, -34.870995993 -7.19164056199998, -34.8710045789999 -7.19161588699995, -34.8710119249999 -7.19159477499994, -34.8710259609999 -7.19157664799997, -34.870965638 -7.19126797599995, -34.870958027 -7.19127235499997, -34.8709224149999 -7.19129284499996, -34.870769228 -7.19138098599996, -34.870327602 -7.19176486199996, -34.8699239809999 -7.19211570199997, -34.8695479419999 -7.19241828099996))"
250750705001431,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8696815851684 -7.19360311273442, -34.8697361079486 -7.1936999386776, -34.8697702589999 -7.19365974399994, -34.8698626839999 -7.19355101699995, -34.869941346 -7.19344982699994, -34.870006281 -7.19337567899993, -34.87002046 -7.19335668599996, -34.870255081 -7.19303578499995, -34.870254846 -7.19303134399996, -34.870253045 -7.19303430199994, -34.86970167 -7.19255272299995, -34.869609587 -7.19247477299996, -34.8695941309999 -7.19246168999996, -34.8695865139999 -7.19245524199994, -34.8695605679999 -7.19243327799995, -34.8695479419999 -7.19241828099996, -34.869408661 -7.19253035399993, -34.8693165079999 -7.19261375999997, -34.8688912984441 -7.19297816219496, -34.8689243393004 -7.19298507772303, -34.8690620203673 -7.19308145446986, -34.8691813439586 -7.19318089079595, -34.8693450314493 -7.19331551228358, -34.8696815851684 -7.19360311273442))"
250750705001432,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8690620203673 -7.19308145446986, -34.8689243393004 -7.19298507772303, -34.8688912984441 -7.19297816219496, -34.8688739519999 -7.19299302799993, -34.868779387 -7.19317466399997, -34.8686538979999 -7.19339290999994, -34.868474947 -7.19366988599995, -34.868286761 -7.19387638899997, -34.868309541 -7.19389867199993, -34.868318926 -7.19390785299993, -34.868343153 -7.19393155099993, -34.868969477 -7.19446288699993, -34.869124378 -7.19433710399994, -34.869240009 -7.19421357499994, -34.8694314099999 -7.19404219199993, -34.869585522 -7.19388031399995, -34.8695992209999 -7.19386151299994, -34.869615645 -7.19384920599992, -34.8697055069999 -7.19373595499997, -34.8697361079486 -7.1936999386776, -34.8696815851684 -7.19360311273442, -34.8693450314493 -7.19331551228358, -34.8691813439586 -7.19318089079595, -34.8690620203673 -7.19308145446986))"
250750705001433,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.865646953 -7.19581596499995, -34.865669962 -7.19587872899996, -34.8656929279999 -7.19598954299994, -34.8658970349999 -7.19683303499994, -34.865958635 -7.19712115399994, -34.865700295 -7.19726822599995, -34.864959455 -7.19765628799996, -34.865063656 -7.19805616799994, -34.865103964 -7.19808849799995, -34.865129757 -7.19844726599996, -34.865140257 -7.19856585099996, -34.865192824 -7.19905452899997, -34.8654547949999 -7.19896220399994, -34.8656668859999 -7.19877559599996, -34.866016545 -7.19859659699995, -34.867090285 -7.19811607499997, -34.867488 -7.19787799999995, -34.867843455 -7.19770593399994, -34.8674819669999 -7.19589952699994, -34.86633065 -7.19652534999994, -34.8662635389999 -7.19664055999993, -34.866069888 -7.19560241699998, -34.865646953 -7.19581596499995))"
250750705001434,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8627046249999 -7.19815728999993, -34.862897021 -7.19814236699995, -34.863558435 -7.19812910199994, -34.863622743 -7.19823342699993, -34.8636524579999 -7.19840323199998, -34.8636731299999 -7.19862685599998, -34.8636271129999 -7.19898090899994, -34.8636281839999 -7.19916402799993, -34.863688 -7.20062199999995, -34.863717129 -7.20051082999993, -34.863727167 -7.20040498099996, -34.863781643 -7.20025854299996, -34.863799344 -7.20021005999996, -34.863862669 -7.20014184599995, -34.863998318 -7.19985738799994, -34.864263061 -7.19959200199997, -34.864325874 -7.19955039099995, -34.864408334 -7.19948432999996, -34.864458079 -7.19946496899996, -34.864496322 -7.19941140699996, -34.8645675179999 -7.19936808499995, -34.864652888 -7.19934476799995, -34.8647586559999 -7.19928530699997, -34.865114477 -7.19908500499997, -34.865192824 -7.19905452899997, -34.865140257 -7.19856585099996, -34.865129757 -7.19844726599996, -34.865103964 -7.19808849799995, -34.865063656 -7.19805616799994, -34.864959455 -7.19765628799996, -34.865700295 -7.19726822599995, -34.865958635 -7.19712115399994, -34.8658970349999 -7.19683303499994, -34.8656929279999 -7.19598954299994, -34.865669962 -7.19587872899996, -34.865646953 -7.19581596499995, -34.86519183 -7.19602921699993, -34.8647561289999 -7.19624872599996, -34.8646803409999 -7.19631261699993, -34.86333122 -7.19744994799993, -34.8627046249999 -7.19815728999993))"
250750705001435,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8726279599999 -7.19545301999995, -34.872233867 -7.19564334599994, -34.871621056 -7.19593930299993, -34.871543 -7.19597699999997, -34.8709279999999 -7.19620799999996, -34.8705479999999 -7.19646299999994, -34.870318012 -7.19657285399995, -34.869997949 -7.19671852899995, -34.8694743309999 -7.19695883299994, -34.86878109 -7.19727494199998, -34.8684079999999 -7.19744299999996, -34.86796601 -7.19764660799996, -34.867843455 -7.19770593399994, -34.867488 -7.19787799999995, -34.867090285 -7.19811607499997, -34.866016545 -7.19859659699995, -34.8656668859999 -7.19877559599996, -34.8654547949999 -7.19896220399994, -34.865192824 -7.19905452899997, -34.865114477 -7.19908500499997, -34.8647586559999 -7.19928530699997, -34.864652888 -7.19934476799995, -34.8645675179999 -7.19936808499995, -34.864496322 -7.19941140699996, -34.864458079 -7.19946496899996, -34.8644604369999 -7.19957128399994, -34.864493072 -7.19964265099998, -34.8645394819999 -7.19968867399996, -34.864669555 -7.19972885599998, -34.864614961 -7.19986181199994, -34.8657721349999 -7.20015569099996, -34.866696992 -7.20039846999993, -34.867381375 -7.20057393999997, -34.8679592559999 -7.20072604899997, -34.8680120829999 -7.20074391299994, -34.868011528 -7.20070584599995, -34.8680540249999 -7.20027741299998, -34.868099451 -7.19971718299996, -34.868136222 -7.19916239599996, -34.870110994 -7.19933989499998, -34.870339988 -7.19936095099996, -34.871563878 -7.19945722999995, -34.872582468 -7.19955018599995, -34.8728034009999 -7.19956841599998, -34.8728546689999 -7.19895502999998, -34.8728956689999 -7.19853096399993, -34.872931057 -7.19807774799995, -34.8729639919999 -7.19763003999998, -34.8729939 -7.19719923699995, -34.873029873 -7.19679599299997, -34.873078273 -7.19622757999997, -34.8731303709999 -7.19582677799997, -34.873131385 -7.19534343399994, -34.873117398 -7.19532178499998, -34.872921472 -7.19537131199996, -34.8726279599999 -7.19545301999995))"
250750705001436,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.870208313 -7.20099486999993, -34.870208023 -7.20099800199995, -34.870783155 -7.20104540299997, -34.8711847019999 -7.20107849699997, -34.8717052069999 -7.20112139599996, -34.872213126 -7.20115443099996, -34.8723913749999 -7.20116914599993, -34.872436007 -7.20064748199997, -34.8725151799999 -7.20010298399995, -34.872582468 -7.19955018599995, -34.871563878 -7.19945722999995, -34.870339988 -7.19936095099996, -34.870288 -7.19991299999998, -34.870258 -7.20045799999997, -34.870230947 -7.20075016899995, -34.870208313 -7.20099486999993))"
250750705001437,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8680120829999 -7.20074391299994, -34.8680029999999 -7.20081799999997, -34.868834686 -7.20088589199997, -34.869748342 -7.20096047699997, -34.870177348 -7.20099549799994, -34.87019643 -7.20099705499996, -34.870208313 -7.20099486999993, -34.870230947 -7.20075016899995, -34.870258 -7.20045799999997, -34.870288 -7.19991299999998, -34.870339988 -7.19936095099996, -34.870110994 -7.19933989499998, -34.868136222 -7.19916239599996, -34.868099451 -7.19971718299996, -34.8680540249999 -7.20027741299998, -34.868011528 -7.20070584599995, -34.8680120829999 -7.20074391299994))"
